"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","note_indicator.label","note_source.label"
"Austria","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",20.31,,"Repository: International Monetary Fund"
"Austria","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",6.39,,"Repository: International Monetary Fund"
"Austria","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 6. Health","2025",5.15,,"Repository: International Monetary Fund"
"Austria","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 7. Transport","2025",13.8,,"Repository: International Monetary Fund"
"Austria","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 8. Communication","2025",1.53,,"Repository: International Monetary Fund"
"Austria","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 9. Recreation and culture","2025",10.86,,"Repository: International Monetary Fund"
"Austria","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 10. Education","2025",0.93,,"Repository: International Monetary Fund"
"Austria","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 11. Restaurants and hotels","2025",13.55,,"Repository: International Monetary Fund"
"Austria","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 12. Miscellaneous goods and services","2025",8.37,,"Repository: International Monetary Fund"
"Burundi","CPS - Consumer Price Index for households in Bujumbura","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 1. Food and non-alcoholic beverages","2023",52.59,,"Repository: International Monetary Fund"
"Burundi","CPS - Consumer Price Index for households in Bujumbura","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2023",1.07,,"Repository: International Monetary Fund"
"Burundi","CPS - Consumer Price Index for households in Bujumbura","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 3. Clothing and footwear","2023",5.71,,"Repository: International Monetary Fund"
"Burundi","CPS - Consumer Price Index for households in Bujumbura","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2023",7.99,,"Repository: International Monetary Fund"
"Burundi","CPS - Consumer Price Index for households in Bujumbura","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2023",5.55,,"Repository: International Monetary Fund"
"Burundi","CPS - Consumer Price Index for households in Bujumbura","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 6. Health","2023",2.8,,"Repository: International Monetary Fund"
"Burundi","CPS - Consumer Price Index for households in Bujumbura","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 7. Transport","2023",5.88,,"Repository: International Monetary Fund"
"Burundi","CPS - Consumer Price Index for households in Bujumbura","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 8. Communication","2023",3.73,,"Repository: International Monetary Fund"
"Burundi","CPS - Consumer Price Index for households in Bujumbura","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 9. Recreation and culture","2023",1.38,,"Repository: International Monetary Fund"
"Burundi","CPS - Consumer Price Index for households in Bujumbura","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 10. Education","2023",1.34,,"Repository: International Monetary Fund"
"Burundi","CPS - Consumer Price Index for households in Bujumbura","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 11. Restaurants and hotels","2023",9.4,,"Repository: International Monetary Fund"
"Burundi","CPS - Consumer Price Index for households in Bujumbura","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 12. Miscellaneous goods and services","2023",2.56,,"Repository: International Monetary Fund"
"Belgium","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 1. Food and non-alcoholic beverages","2025",17.14,,"Repository: International Monetary Fund"
"Belgium","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",2.5,,"Repository: International Monetary Fund"
"Belgium","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 3. Clothing and footwear","2025",5.45,,"Repository: International Monetary Fund"
"Belgium","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",18.27,,"Repository: International Monetary Fund"
"Belgium","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",5.9,,"Repository: International Monetary Fund"
"Belgium","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 6. Health","2025",4.35,,"Repository: International Monetary Fund"
"Belgium","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 7. Transport","2025",14.55,,"Repository: International Monetary Fund"
"Belgium","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 8. Communication","2025",3.62,,"Repository: International Monetary Fund"
"Belgium","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP, country weights (%)","COICOP2018: 9. Recreation and culture","2025",9.67,,"Repository: International Monetary Fund"
